Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
23/04/2018,12,10,8.5999999999999996,95,2.5,578,7.7999999999999998,0.20000000000000001,4,0,Spring,No Holiday,Yes
23/04/2018,10,11,8.9000000000000004,91,2.2000000000000002,437,7.5,0.28999999999999998,1.5,0,Spring,No Holiday,Yes
23/04/2018,10,12,9,96,1.8999999999999999,481,8.3000000000000007,0.42999999999999999,5.5,0,Spring,No Holiday,Yes
23/04/2018,11,13,9.3000000000000007,95,2.2999999999999998,419,8.5,0.40000000000000002,2.5,0,Spring,No Holiday,Yes
23/04/2018,17,14,9.4000000000000004,96,2.6000000000000001,304,8.6999999999999993,0.39000000000000001,4,0,Spring,No Holiday,Yes
23/04/2018,14,15,9.5,96,2.2000000000000002,350,8.8000000000000007,0.31,1.5,0,Spring,No Holiday,Yes
23/04/2018,41,16,9.5999999999999996,96,1.7,1409,8.9000000000000004,0.23000000000000001,1,0,Spring,No Holiday,Yes
23/04/2018,42,17,9.4000000000000004,95,1.8999999999999999,660,8.5999999999999996,0.11,0.5,0,Spring,No Holiday,Yes
23/04/2018,39,18,9.4000000000000004,96,1.8999999999999999,600,8.6999999999999993,0.070000000000000007,1,0,Spring,No Holiday,Yes
23/04/2018,50,19,9.4000000000000004,95,1.8,531,8.5999999999999996,0.029999999999999999,1.5,0,Spring,No Holiday,Yes
23/04/2018,37,20,9.4000000000000004,95,1.6000000000000001,740,8.5999999999999996,0,1,0,Spring,No Holiday,Yes
23/04/2018,82,21,9.4000000000000004,94,2.1000000000000001,869,8.4000000000000004,0,1.5,0,Spring,No Holiday,Yes
23/04/2018,164,22,9.5999999999999996,90,1.8999999999999999,2000,8,0,0,0,Spring,No Holiday,Yes
23/04/2018,233,23,9.8000000000000007,87,1.8999999999999999,2000,7.7000000000000002,0,0,0,Spring,No Holiday,Yes
24/04/2018,213,0,9.8000000000000007,86,1.3,2000,7.5,0,0,0,Spring,No Holiday,Yes
24/04/2018,157,1,10.1,83,1.6000000000000001,2000,7.2999999999999998,0,0,0,Spring,No Holiday,Yes
24/04/2018,68,2,10.1,83,1.3999999999999999,2000,7.2999999999999998,0,0.10000000000000001,0,Spring,No Holiday,Yes
24/04/2018,35,3,9.5999999999999996,94,1.3,523,8.5999999999999996,0,2.3999999999999999,0,Spring,No Holiday,Yes
24/04/2018,34,4,9.5,94,1.2,2000,8.5,0,0.5,0,Spring,No Holiday,Yes
24/04/2018,77,5,9.4000000000000004,93,1.3,2000,8.3000000000000007,0,0,0,Spring,No Holiday,Yes
24/04/2018,262,6,9.5999999999999996,87,2,2000,7.5,0,0,0,Spring,No Holiday,Yes
24/04/2018,751,7,9.8000000000000007,84,1.3,2000,7.2000000000000002,0.040000000000000001,0,0,Spring,No Holiday,Yes
24/04/2018,1502,8,10.5,79,1.3,2000,7,0.28999999999999998,0,0,Spring,No Holiday,Yes
24/04/2018,814,9,12,71,1.3999999999999999,2000,6.7999999999999998,0.92000000000000004,0,0,Spring,No Holiday,Yes
24/04/2018,638,10,12.9,68,1.3,2000,7.0999999999999996,0.96999999999999997,0,0,Spring,No Holiday,Yes
24/04/2018,710,11,14.1,62,1.6000000000000001,2000,6.9000000000000004,1.0800000000000001,0,0,Spring,No Holiday,Yes
24/04/2018,925,12,15.199999999999999,57,1.8999999999999999,2000,6.7000000000000002,1.3300000000000001,0,0,Spring,No Holiday,Yes
24/04/2018,923,13,15.9,53,2.1000000000000001,2000,6.2999999999999998,1.54,0,0,Spring,No Holiday,Yes
24/04/2018,942,14,16,52,1.7,2000,6.0999999999999996,1.22,0,0,Spring,No Holiday,Yes
24/04/2018,971,15,16.100000000000001,52,1.5,2000,6.2000000000000002,0.93000000000000005,0,0,Spring,No Holiday,Yes
24/04/2018,1118,16,15.5,52,1.7,2000,5.5999999999999996,0.69999999999999996,0,0,Spring,No Holiday,Yes
24/04/2018,1462,17,15.1,52,1.8999999999999999,2000,5.2999999999999998,0.64000000000000001,0,0,Spring,No Holiday,Yes
24/04/2018,2318,18,14.1,43,1.6000000000000001,2000,1.6000000000000001,0.35999999999999999,0,0,Spring,No Holiday,Yes
24/04/2018,1580,19,13.300000000000001,37,1.2,2000,-1.1000000000000001,0.12,0,0,Spring,No Holiday,Yes
24/04/2018,1332,20,12.6,49,0.80000000000000004,2000,2.1000000000000001,0,0,0,Spring,No Holiday,Yes
24/04/2018,1372,21,11.5,47,1.1000000000000001,2000,0.5,0,0,0,Spring,No Holiday,Yes
24/04/2018,1215,22,10.4,43,0.69999999999999996,2000,-1.6000000000000001,0,0,0,Spring,No Holiday,Yes
24/04/2018,725,23,9.5999999999999996,44,0.69999999999999996,2000,-2,0,0,0,Spring,No Holiday,Yes
25/04/2018,536,0,8.9000000000000004,55,0.69999999999999996,2000,0.29999999999999999,0,0,0,Spring,No Holiday,Yes
25/04/2018,444,1,8.4000000000000004,58,1.1000000000000001,2000,0.59999999999999998,0,0,0,Spring,No Holiday,Yes
25/04/2018,306,2,7.7000000000000002,60,0.29999999999999999,1993,0.40000000000000002,0,0,0,Spring,No Holiday,Yes
25/04/2018,206,3,7.0999999999999996,60,0.29999999999999999,2000,-0.10000000000000001,0,0,0,Spring,No Holiday,Yes
25/04/2018,117,4,6.4000000000000004,66,0.5,2000,0.40000000000000002,0,0,0,Spring,No Holiday,Yes
25/04/2018,148,5,6,63,0.5,1984,-0.5,0,0,0,Spring,No Holiday,Yes
25/04/2018,449,6,5.7999999999999998,55,0.29999999999999999,2000,-2.5,0,0,0,Spring,No Holiday,Yes
25/04/2018,1123,7,6.4000000000000004,51,0.29999999999999999,1963,-3,0.27000000000000002,0,0,Spring,No Holiday,Yes
25/04/2018,1900,8,8.8000000000000007,37,0.90000000000000002,1939,-5.0999999999999996,0.89000000000000001,0,0,Spring,No Holiday,Yes
25/04/2018,1066,9,11.699999999999999,32,0.80000000000000004,1862,-4.4000000000000004,1.6000000000000001,0,0,Spring,No Holiday,Yes
25/04/2018,756,10,14.800000000000001,29,0.59999999999999998,1749,-3,2.2000000000000002,0,0,Spring,No Holiday,Yes
25/04/2018,938,11,17.5,25,1.3,1843,-2.7000000000000002,2.7400000000000002,0,0,Spring,No Holiday,Yes
25/04/2018,1192,12,19.399999999999999,20,1.1000000000000001,1663,-4.0999999999999996,3.0800000000000001,0,0,Spring,No Holiday,Yes
25/04/2018,1141,13,20.800000000000001,23,1.7,1467,-1.1000000000000001,3.1800000000000002,0,0,Spring,No Holiday,Yes
25/04/2018,1161,14,22.100000000000001,22,2.1000000000000001,1470,-0.59999999999999998,3.1200000000000001,0,0,Spring,No Holiday,Yes
25/04/2018,1180,15,22.800000000000001,21,2.1000000000000001,1542,-0.59999999999999998,2.75,0,0,Spring,No Holiday,Yes
25/04/2018,1447,16,23.100000000000001,19,3.1000000000000001,1871,-1.8,2.2599999999999998,0,0,Spring,No Holiday,Yes
25/04/2018,1878,17,22.899999999999999,23,2.7999999999999998,1985,0.59999999999999998,1.6399999999999999,0,0,Spring,No Holiday,Yes
25/04/2018,2807,18,21.199999999999999,32,3.7999999999999998,1927,3.7999999999999998,0.93999999999999995,0,0,Spring,No Holiday,Yes
25/04/2018,1958,19,18.199999999999999,36,3.5,2000,2.7999999999999998,0.28999999999999998,0,0,Spring,No Holiday,Yes
25/04/2018,1651,20,16.800000000000001,29,4.2999999999999998,1971,-1.3,0.01,0,0,Spring,No Holiday,Yes
25/04/2018,1593,21,15.9,35,1.3999999999999999,1999,0.40000000000000002,0,0,0,Spring,No Holiday,Yes
25/04/2018,1382,22,15.199999999999999,35,1.2,1999,-0.10000000000000001,0,0,0,Spring,No Holiday,Yes
25/04/2018,906,23,14,45,0.59999999999999998,1901,2.2000000000000002,0,0,0,Spring,No Holiday,Yes
26/04/2018,692,0,13.1,47,0.29999999999999999,1877,2,0,0,0,Spring,No Holiday,Yes
26/04/2018,546,1,12.4,55,1,1836,3.5,0,0,0,Spring,No Holiday,Yes
26/04/2018,409,2,11.9,57,1,1793,3.6000000000000001,0,0,0,Spring,No Holiday,Yes
26/04/2018,239,3,11.300000000000001,66,1,1506,5.0999999999999996,0,0,0,Spring,No Holiday,Yes
26/04/2018,140,4,10.699999999999999,70,0.69999999999999996,1404,5.4000000000000004,0,0,0,Spring,No Holiday,Yes
26/04/2018,180,5,10.199999999999999,73,0.80000000000000004,1137,5.5,0,0,0,Spring,No Holiday,Yes
26/04/2018,452,6,10,72,0.80000000000000004,1217,5.0999999999999996,0.01,0,0,Spring,No Holiday,Yes
26/04/2018,1124,7,10.699999999999999,68,0.80000000000000004,1093,5,0.27000000000000002,0,0,Spring,No Holiday,Yes
26/04/2018,1933,8,11.699999999999999,62,0.59999999999999998,956,4.5999999999999996,0.62,0,0,Spring,No Holiday,Yes
26/04/2018,1027,9,14,54,1.5,1054,4.7999999999999998,1.3700000000000001,0,0,Spring,No Holiday,Yes
26/04/2018,745,10,16.699999999999999,47,2.2000000000000002,1147,5.2999999999999998,2.2599999999999998,0,0,Spring,No Holiday,Yes
26/04/2018,930,11,18.100000000000001,42,2.7000000000000002,1112,4.9000000000000004,2.1699999999999999,0,0,Spring,No Holiday,Yes
26/04/2018,1197,12,19.600000000000001,36,2.2000000000000002,962,4.0999999999999996,2.5499999999999998,0,0,Spring,No Holiday,Yes
26/04/2018,1084,13,20.600000000000001,30,2.3999999999999999,1048,2.2999999999999998,2.6699999999999999,0,0,Spring,No Holiday,Yes
26/04/2018,1123,14,21.600000000000001,28,3.1000000000000001,1414,2.2000000000000002,2.8399999999999999,0,0,Spring,No Holiday,Yes
26/04/2018,1227,15,21.899999999999999,23,2.6000000000000001,1463,-0.10000000000000001,2.6600000000000001,0,0,Spring,No Holiday,Yes
26/04/2018,1386,16,21.699999999999999,23,2.5,1404,-0.29999999999999999,1.97,0,0,Spring,No Holiday,Yes
26/04/2018,1796,17,20.699999999999999,30,3.2999999999999998,1482,2.3999999999999999,1.48,0,0,Spring,No Holiday,Yes
26/04/2018,2574,18,17.399999999999999,45,3.1000000000000001,1092,5.2999999999999998,0.75,0,0,Spring,No Holiday,Yes
26/04/2018,1891,19,15.199999999999999,45,3.2999999999999998,1138,3.2999999999999998,0.23999999999999999,0,0,Spring,No Holiday,Yes
26/04/2018,1531,20,14.4,50,2.7000000000000002,1216,4,0.01,0,0,Spring,No Holiday,Yes
26/04/2018,1447,21,13.4,60,2.2000000000000002,1517,5.7000000000000002,0,0,0,Spring,No Holiday,Yes
26/04/2018,1146,22,12.699999999999999,61,2.2000000000000002,1949,5.2999999999999998,0,0,0,Spring,No Holiday,Yes
26/04/2018,851,23,12.1,58,1.8999999999999999,1719,4,0,0,0,Spring,No Holiday,Yes
27/04/2018,663,0,11.800000000000001,59,2.3999999999999999,1535,4,0,0,0,Spring,No Holiday,Yes
27/04/2018,562,1,11.5,57,1.8,1471,3.2000000000000002,0,0,0,Spring,No Holiday,Yes
27/04/2018,361,2,11.199999999999999,58,1.3999999999999999,1255,3.2000000000000002,0,0,0,Spring,No Holiday,Yes
27/04/2018,258,3,10.699999999999999,63,1.1000000000000001,989,3.8999999999999999,0,0,0,Spring,No Holiday,Yes
27/04/2018,140,4,10.199999999999999,65,1.5,970,3.8999999999999999,0,0,0,Spring,No Holiday,Yes
27/04/2018,170,5,9.9000000000000004,69,1.1000000000000001,808,4.4000000000000004,0,0,0,Spring,No Holiday,Yes
27/04/2018,427,6,9.9000000000000004,66,1.5,931,3.7999999999999998,0,0,0,Spring,No Holiday,Yes
27/04/2018,1129,7,10.1,63,0.69999999999999996,1163,3.2999999999999998,0.22,0,0,Spring,No Holiday,Yes
27/04/2018,1922,8,11.6,58,1.3999999999999999,1150,3.6000000000000001,0.79000000000000004,0,0,Spring,No Holiday,Yes
27/04/2018,985,9,13.199999999999999,57,0.80000000000000004,1003,4.7999999999999998,1.3899999999999999,0,0,Spring,No Holiday,Yes
27/04/2018,789,10,15.300000000000001,50,1,944,4.9000000000000004,1.97,0,0,Spring,No Holiday,Yes
27/04/2018,986,11,17.699999999999999,44,1.5,945,5.2000000000000002,2.5099999999999998,0,0,Spring,No Holiday,Yes
27/04/2018,1142,12,19.5,40,1.1000000000000001,1055,5.5,2.8900000000000001,0,0,Spring,No Holiday,Yes
27/04/2018,1133,13,21,36,1,1164,5.2999999999999998,2.9900000000000002,0,0,Spring,No Holiday,Yes
27/04/2018,1115,14,22.199999999999999,32,2.7999999999999998,1124,4.7000000000000002,2.9100000000000001,0,0,Spring,No Holiday,Yes
27/04/2018,1253,15,22.699999999999999,29,1.6000000000000001,1223,3.7000000000000002,2.6600000000000001,0,0,Spring,No Holiday,Yes
27/04/2018,1446,16,23.199999999999999,33,2.3999999999999999,869,6,2.1200000000000001,0,0,Spring,No Holiday,Yes
27/04/2018,1877,17,21.800000000000001,41,3,662,7.9000000000000004,1.4399999999999999,0,0,Spring,No Holiday,Yes
27/04/2018,2577,18,20.300000000000001,47,2.5,705,8.5999999999999996,0.77000000000000002,0,0,Spring,No Holiday,Yes
27/04/2018,1812,19,18.699999999999999,53,2.7000000000000002,753,8.9000000000000004,0.23999999999999999,0,0,Spring,No Holiday,Yes
27/04/2018,1499,20,16.899999999999999,41,3.1000000000000001,1060,3.5,0,0,0,Spring,No Holiday,Yes
27/04/2018,1362,21,15.699999999999999,51,1.8999999999999999,806,5.5,0,0,0,Spring,No Holiday,Yes
27/04/2018,1278,22,14.699999999999999,63,1.3999999999999999,554,7.7000000000000002,0,0,0,Spring,No Holiday,Yes
27/04/2018,975,23,14,66,1.2,519,7.7000000000000002,0,0,0,Spring,No Holiday,Yes
28/04/2018,777,0,13.300000000000001,70,1.6000000000000001,473,7.9000000000000004,0,0,0,Spring,No Holiday,Yes
28/04/2018,672,1,12.699999999999999,74,1.8,392,8.0999999999999996,0,0,0,Spring,No Holiday,Yes
28/04/2018,522,2,12,76,1,363,7.7999999999999998,0,0,0,Spring,No Holiday,Yes
28/04/2018,325,3,11.6,76,1,364,7.5,0,0,0,Spring,No Holiday,Yes
28/04/2018,166,4,11.4,78,1.8,362,7.5999999999999996,0,0,0,Spring,No Holiday,Yes
28/04/2018,152,5,10.9,81,1.7,348,7.7000000000000002,0,0,0,Spring,No Holiday,Yes
28/04/2018,230,6,10.6,84,1.1000000000000001,284,8,0,0,0,Spring,No Holiday,Yes
28/04/2018,376,7,10.800000000000001,78,0.5,335,7.0999999999999996,0.26000000000000001,0,0,Spring,No Holiday,Yes
28/04/2018,647,8,12.699999999999999,67,0.59999999999999998,378,6.7000000000000002,0.85999999999999999,0,0,Spring,No Holiday,Yes
28/04/2018,795,9,15.1,56,1.7,493,6.2999999999999998,1.5700000000000001,0,0,Spring,No Holiday,Yes
28/04/2018,808,10,17.399999999999999,46,1.8,734,5.5999999999999996,2.27,0,0,Spring,No Holiday,Yes
28/04/2018,1000,11,19,30,3,1719,1,2.8399999999999999,0,0,Spring,No Holiday,Yes
28/04/2018,1278,12,20.5,31,2.5,1485,2.7000000000000002,3.1800000000000002,0,0,Spring,No Holiday,Yes
28/04/2018,1404,13,21.199999999999999,31,2.7999999999999998,1295,3.2999999999999998,3.25,0,0,Spring,No Holiday,Yes
28/04/2018,1597,14,21.300000000000001,25,3.7999999999999998,1884,0.40000000000000002,3.2200000000000002,0,0,Spring,No Holiday,Yes
28/04/2018,1875,15,21.100000000000001,25,4.0999999999999996,1885,0.20000000000000001,2.96,0,0,Spring,No Holiday,Yes
28/04/2018,1945,16,20.399999999999999,25,4.7000000000000002,1990,-0.29999999999999999,2.4500000000000002,0,0,Spring,No Holiday,Yes
28/04/2018,2043,17,20.100000000000001,29,3.2999999999999998,1840,1.3999999999999999,1.78,0,0,Spring,No Holiday,Yes
28/04/2018,1882,18,18.899999999999999,30,2.6000000000000001,1995,0.90000000000000002,1.05,0,0,Spring,No Holiday,Yes
28/04/2018,1590,19,16.899999999999999,33,1.3,1965,0.5,0.34000000000000002,0,0,Spring,No Holiday,Yes
28/04/2018,1435,20,15.1,34,2.2000000000000002,1981,-0.59999999999999998,0.01,0,0,Spring,No Holiday,Yes
28/04/2018,1351,21,13.9,37,1.1000000000000001,1751,-0.5,0,0,0,Spring,No Holiday,Yes
28/04/2018,1165,22,13,45,1.6000000000000001,1713,1.3,0,0,0,Spring,No Holiday,Yes
28/04/2018,905,23,12.300000000000001,51,1,1648,2.3999999999999999,0,0,0,Spring,No Holiday,Yes
29/04/2018,790,0,11.699999999999999,53,1.3999999999999999,1620,2.3999999999999999,0,0,0,Spring,No Holiday,Yes
29/04/2018,554,1,11.199999999999999,57,1.6000000000000001,1533,2.8999999999999999,0,0,0,Spring,No Holiday,Yes
29/04/2018,425,2,10.9,56,1.2,1460,2.3999999999999999,0,0,0,Spring,No Holiday,Yes
29/04/2018,263,3,10.6,60,1,1163,3.1000000000000001,0,0,0,Spring,No Holiday,Yes
29/04/2018,183,4,10.300000000000001,63,0.69999999999999996,1277,3.5,0,0,0,Spring,No Holiday,Yes
29/04/2018,138,5,9.6999999999999993,63,1.1000000000000001,1304,2.8999999999999999,0,0,0,Spring,No Holiday,Yes
29/04/2018,183,6,9.5,65,1,1325,3.2000000000000002,0.01,0,0,Spring,No Holiday,Yes
29/04/2018,307,7,9.9000000000000004,59,0.69999999999999996,1707,2.2000000000000002,0.25,0,0,Spring,No Holiday,Yes
29/04/2018,485,8,12.199999999999999,50,0.80000000000000004,1412,2,0.83999999999999997,0,0,Spring,No Holiday,Yes
29/04/2018,716,9,14.9,39,0.90000000000000002,1354,1,1.5600000000000001,0,0,Spring,No Holiday,Yes
29/04/2018,787,10,17.5,35,1.8,1570,1.8,2.2599999999999998,0,0,Spring,No Holiday,Yes
29/04/2018,1060,11,19.600000000000001,28,2,1695,0.5,2.79,0,0,Spring,No Holiday,Yes
29/04/2018,1375,12,20.5,31,2.6000000000000001,1299,2.7000000000000002,2.79,0,0,Spring,No Holiday,Yes
29/04/2018,1635,13,21.899999999999999,27,2.2000000000000002,1055,2,3.3500000000000001,0,0,Spring,No Holiday,Yes
29/04/2018,1814,14,21.600000000000001,28,3.2999999999999998,1172,2.2000000000000002,2.9300000000000002,0,0,Spring,No Holiday,Yes
29/04/2018,2019,15,22.800000000000001,24,3.2999999999999998,1138,1.1000000000000001,2.79,0,0,Spring,No Holiday,Yes
29/04/2018,2044,16,22.199999999999999,23,3.7000000000000002,1183,0,2.2799999999999998,0,0,Spring,No Holiday,Yes
29/04/2018,2094,17,21.899999999999999,28,3.1000000000000001,1023,2.5,1.6000000000000001,0,0,Spring,No Holiday,Yes
29/04/2018,1950,18,20.100000000000001,28,3.2000000000000002,1114,1,0.89000000000000001,0,0,Spring,No Holiday,Yes
29/04/2018,1712,19,18.100000000000001,38,2.7999999999999998,932,3.5,0.16,0,0,Spring,No Holiday,Yes
29/04/2018,1485,20,16.899999999999999,42,2.7000000000000002,942,3.7999999999999998,0,0,0,Spring,No Holiday,Yes
29/04/2018,1382,21,16.100000000000001,44,1.2,913,3.7999999999999998,0,0,0,Spring,No Holiday,Yes
29/04/2018,1128,22,15.6,43,2.2999999999999998,1016,3,0,0,0,Spring,No Holiday,Yes
29/04/2018,820,23,15.199999999999999,51,1,858,5.0999999999999996,0,0,0,Spring,No Holiday,Yes
30/04/2018,569,0,14.699999999999999,54,1.3,718,5.4000000000000004,0,0,0,Spring,No Holiday,Yes
30/04/2018,362,1,14.4,60,1.7,580,6.7000000000000002,0,0,0,Spring,No Holiday,Yes
30/04/2018,246,2,14.1,62,1.2,502,6.9000000000000004,0,0,0,Spring,No Holiday,Yes
30/04/2018,157,3,14.300000000000001,61,1,475,6.7999999999999998,0,0,0,Spring,No Holiday,Yes
30/04/2018,132,4,14.6,57,1.2,495,6.0999999999999996,0,0,0,Spring,No Holiday,Yes
30/04/2018,185,5,14.800000000000001,63,0.69999999999999996,492,7.7999999999999998,0,0,0,Spring,No Holiday,Yes
30/04/2018,397,6,14.9,64,0.5,424,8.0999999999999996,0,0,0,Spring,No Holiday,Yes
30/04/2018,1075,7,15.1,78,1.5,354,11.199999999999999,0.059999999999999998,0,0,Spring,No Holiday,Yes
30/04/2018,1791,8,15.800000000000001,73,0.5,357,10.9,0.39000000000000001,0,0,Spring,No Holiday,Yes
30/04/2018,983,9,17.5,65,1,416,10.800000000000001,1,0,0,Spring,No Holiday,Yes
30/04/2018,742,10,19.5,54,1.1000000000000001,451,9.9000000000000004,1.8799999999999999,0,0,Spring,No Holiday,Yes
30/04/2018,901,11,20.300000000000001,52,0.90000000000000002,468,10.1,1.96,0,0,Spring,No Holiday,Yes
30/04/2018,1094,12,22.199999999999999,50,2,564,11.199999999999999,2.6499999999999999,0,0,Spring,No Holiday,Yes
30/04/2018,1019,13,23.300000000000001,45,1.8,684,10.6,2.96,0,0,Spring,No Holiday,Yes
30/04/2018,1055,14,24,47,2.2999999999999998,520,11.9,2.8700000000000001,0,0,Spring,No Holiday,Yes
30/04/2018,1168,15,24.100000000000001,48,2.7000000000000002,419,12.300000000000001,2.4700000000000002,0,0,Spring,No Holiday,Yes
30/04/2018,1344,16,24.800000000000001,45,1.8,549,12,2.0499999999999998,0,0,Spring,No Holiday,Yes
30/04/2018,1706,17,24,53,3.5,536,13.800000000000001,1.3899999999999999,0,0,Spring,No Holiday,Yes
30/04/2018,2558,18,23,54,2.8999999999999999,679,13.1,0.81000000000000005,0,0,Spring,No Holiday,Yes
30/04/2018,2064,19,21.199999999999999,65,2.8999999999999999,559,14.300000000000001,0.25,0,0,Spring,No Holiday,Yes
30/04/2018,1703,20,20,69,2.3999999999999999,533,14.1,0,0,0,Spring,No Holiday,Yes
30/04/2018,1711,21,19.100000000000001,73,1.2,413,14.1,0,0,0,Spring,No Holiday,Yes
30/04/2018,1456,22,18.399999999999999,78,1.6000000000000001,377,14.4,0,0,0,Spring,No Holiday,Yes
30/04/2018,1044,23,17.899999999999999,79,0.40000000000000002,323,14.1,0,0,0,Spring,No Holiday,Yes
01/05/2018,782,0,18.300000000000001,78,0.80000000000000004,349,14.300000000000001,0,0,0,Spring,Holiday,Yes
01/05/2018,705,1,18.300000000000001,83,1.1000000000000001,451,15.300000000000001,0,0,0,Spring,Holiday,Yes
01/05/2018,534,2,18.199999999999999,85,0.80000000000000004,355,15.6,0,0,0,Spring,Holiday,Yes
01/05/2018,343,3,18.100000000000001,85,1,284,15.5,0,0,0,Spring,Holiday,Yes
01/05/2018,187,4,18,85,0.29999999999999999,275,15.4,0,0,0,Spring,Holiday,Yes
01/05/2018,166,5,18,85,0.80000000000000004,346,15.4,0,0,0,Spring,Holiday,Yes
01/05/2018,306,6,17.800000000000001,85,0.59999999999999998,265,15.199999999999999,0,0,0,Spring,Holiday,Yes
01/05/2018,614,7,18,82,0.69999999999999996,264,14.800000000000001,0.11,0,0,Spring,Holiday,Yes
01/05/2018,1067,8,18.800000000000001,76,0.59999999999999998,301,14.4,0.35999999999999999,0,0,Spring,Holiday,Yes
01/05/2018,1024,9,20.699999999999999,67,1.1000000000000001,464,14.300000000000001,1.3,0,0,Spring,Holiday,Yes
01/05/2018,1002,10,22.199999999999999,61,1.2,531,14.300000000000001,1.72,0,0,Spring,Holiday,Yes
01/05/2018,1117,11,22.699999999999999,63,1.1000000000000001,605,15.199999999999999,1.3600000000000001,0,0,Spring,Holiday,Yes
01/05/2018,1315,12,22.100000000000001,67,2.7000000000000002,462,15.6,0.81000000000000005,0,0,Spring,Holiday,Yes
01/05/2018,1493,13,23,63,3.1000000000000001,494,15.5,1.9199999999999999,0,0,Spring,Holiday,Yes
01/05/2018,1536,14,23,64,2.7999999999999998,520,15.800000000000001,1.5900000000000001,0,0,Spring,Holiday,Yes
01/05/2018,1639,15,23.100000000000001,61,2.5,556,15.1,1.5,0,0,Spring,Holiday,Yes
01/05/2018,1759,16,22.600000000000001,63,3.1000000000000001,551,15.1,0.88,0,0,Spring,Holiday,Yes
01/05/2018,1898,17,22,65,2.3999999999999999,589,15.1,0.46999999999999997,0,0,Spring,Holiday,Yes
01/05/2018,2082,18,21.600000000000001,67,2,584,15.199999999999999,0.23999999999999999,0,0,Spring,Holiday,Yes
01/05/2018,1696,19,21.199999999999999,68,1.5,610,15,0.16,0,0,Spring,Holiday,Yes
01/05/2018,1656,20,20.600000000000001,72,1.3,587,15.300000000000001,0,0,0,Spring,Holiday,Yes
01/05/2018,1644,21,20.199999999999999,74,1.3,554,15.4,0,0,0,Spring,Holiday,Yes
01/05/2018,1400,22,19.899999999999999,75,0.80000000000000004,516,15.300000000000001,0,0,0,Spring,Holiday,Yes
01/05/2018,855,23,19.800000000000001,73,0.90000000000000002,442,14.800000000000001,0,0,0,Spring,Holiday,Yes
02/05/2018,612,0,19.699999999999999,76,0.5,386,15.300000000000001,0,0,0,Spring,No Holiday,Yes
